date,account,type,category,amount,description
2025-08-03,AC125,Credit,Transport,4828.48,Taxi or bus fare
2025-08-09,AC125,Credit,Entertainment,2983.22,Movie or event
2025-08-13,AC123,Debit,Transport,818.06,Taxi or bus fare
2025-08-21,AC124,Credit,Utilities,2012.17,Utility bill
2025-08-22,AC123,Credit,Entertainment,4157.32,Movie or event
2025-08-06,AC124,Credit,Utilities,1016.96,Utility bill
2025-08-11,AC123,Credit,Salary,2179.74,
2025-08-08,AC124,Debit,Utilities,2448.93,Utility bill
2025-08-18,AC125,Credit,Shopping,4787.41,Purchased items
2025-08-12,AC123,Debit,Food,3060.62,Lunch at cafe
2025-08-13,AC125,Credit,Utilities,4721.29,Utility bill
2025-08-14,AC124,Debit,Salary,868.12,Monthly paycheck
2025-08-03,AC125,Credit,Entertainment,2662.62,Movie or event
2025-08-13,AC123,Credit,Salary,4859.57,Monthly paycheck
2025-08-09,AC123,Debit,Rent,2993.99,Monthly rent
2025-08-10,AC124,Debit,Salary,1494.41,Monthly paycheck
2025-08-07,AC125,Debit,Entertainment,2751.37,Movie or event
2025-08-05,AC125,Credit,Food,1960.04,Lunch at cafe
2025-08-02,AC124,Debit,Utilities,4377.12,Utility bill
2025-08-27,AC123,Debit,Transport,484.64,Taxi or bus fare
2025-08-17,AC123,Credit,Utilities,437.35,Utility bill
2025-08-02,AC125,Debit,Entertainment,2085.05,Movie or event
2025-08-11,AC125,Credit,Salary,1807.69,Monthly paycheck
2025-08-26,AC123,Debit,Food,4378.80,Lunch at cafe
2025-08-01,AC123,Credit,Food,2081.16,Lunch at cafe
2025-08-26,AC123,Debit,Entertainment,4339.01,Movie or event
2025-08-15,AC123,Debit,Entertainment,2202.32,Movie or event
2025-08-05,AC123,Debit,Utilities,2121.06,Utility bill
2025-08-02,AC124,Credit,Salary,581.33,Monthly paycheck
2025-08-01,AC125,Credit,Salary,340.15,Monthly paycheck
2025-08-24,AC123,Credit,Utilities,192.09,Utility bill
2025-08-09,AC125,Credit,Salary,3428.40,Monthly paycheck
2025-08-18,AC123,Credit,Utilities,408.10,Utility bill
2025-08-13,AC124,Debit,Utilities,2950.53,Utility bill
2025-08-09,AC124,Credit,Food,2580.16,Lunch at cafe
2025-08-24,AC125,Debit,Salary,1007.01,Monthly paycheck
2025-08-01,AC123,Credit,Rent,4609.74,Monthly rent
2025-08-05,AC125,Debit,Entertainment,103.64,Movie or event
2025-08-18,AC123,Debit,Salary,1021.89,Monthly paycheck
2025-08-10,AC124,Credit,Salary,4116.25,Monthly paycheck
2025-08-29,AC124,Credit,Food,1291.64,Lunch at cafe
2025-08-18,AC124,Debit,Rent,1229.79,Monthly rent
2025-08-11,AC125,Credit,Transport,427.78,Taxi or bus fare
2025-08-12,AC124,Credit,Shopping,980.31,Purchased items
2025-08-08,AC123,Credit,Food,2067.95,
2025-08-08,AC124,Debit,Entertainment,1127.77,Movie or event
2025-08-28,AC125,Credit,Food,135.49,Lunch at cafe
2025-08-24,AC125,Debit,Food,4800.20,Lunch at cafe
2025-08-17,AC124,Debit,Entertainment,1209.11,Movie or event
2025-08-25,AC123,Credit,Rent,498.10,Monthly rent
2025-08-31,AC124,Debit,Transport,242.91,
2025-08-08,AC123,Credit,Transport,865.07,Taxi or bus fare
2025-08-29,AC124,Credit,Rent,3914.99,Monthly rent
2025-08-21,AC124,Credit,Transport,4909.36,Taxi or bus fare
2025-08-27,AC125,Credit,Utilities,1460.75,Utility bill
2025-08-18,AC124,Credit,Rent,1374.75,Monthly rent
2025-08-22,AC124,Debit,Food,2508.51,Lunch at cafe
2025-08-05,AC125,Credit,Food,4123.85,Lunch at cafe
2025-08-18,AC125,Credit,Utilities,586.84,Utility bill
2025-08-04,AC125,Debit,Transport,3758.22,Taxi or bus fare
2025-08-24,AC124,Credit,Entertainment,444.22,Movie or event
2025-08-09,AC124,Debit,Utilities,832.36,Utility bill
2025-08-22,AC125,Credit,Entertainment,2923.99,Movie or event
2025-08-30,AC125,Debit,Salary,1593.71,Monthly paycheck
2025-08-05,AC124,Debit,Rent,4054.66,Monthly rent
2025-08-14,AC123,Credit,Shopping,1189.97,Purchased items
2025-08-17,AC124,Debit,Utilities,1422.06,Utility bill
2025-08-31,AC124,Debit,Salary,535.08,Monthly paycheck
2025-08-02,AC125,Debit,Shopping,2139.67,Purchased items
2025-08-16,AC124,Credit,Salary,4275.52,Monthly paycheck
2025-08-22,AC124,Credit,Utilities,2983.56,Utility bill
2025-08-21,AC123,Debit,Transport,3548.07,Taxi or bus fare
2025-08-03,AC125,Credit,Salary,4508.40,Monthly paycheck
2025-08-31,AC123,Credit,Shopping,3470.54,Purchased items
2025-08-06,AC123,Credit,Food,2210.80,Lunch at cafe
2025-08-18,AC125,Debit,Utilities,1556.93,Utility bill
2025-08-11,AC124,Debit,Transport,4056.56,Taxi or bus fare
2025-08-11,AC124,Credit,Salary,4498.32,Monthly paycheck
2025-08-25,AC124,Debit,Salary,4938.12,Monthly paycheck
2025-08-05,AC123,Debit,Entertainment,2001.01,Movie or event
2025-08-16,AC124,Debit,Food,4878.68,Lunch at cafe
2025-08-02,AC124,Credit,Rent,2623.17,Monthly rent
2025-08-19,AC123,Credit,Shopping,4049.32,Purchased items
2025-08-17,AC123,Debit,Rent,2801.61,Monthly rent
2025-08-17,AC123,Debit,Rent,3915.64,Monthly rent
2025-08-05,AC125,Debit,Salary,1509.84,Monthly paycheck
2025-08-02,AC125,Credit,Rent,80.21,Monthly rent
2025-08-22,AC123,Credit,Rent,4238.99,Monthly rent
2025-08-08,AC124,Credit,Transport,3637.32,Taxi or bus fare
2025-08-19,AC123,Credit,Transport,-1243.04,Taxi or bus fare
2025-08-18,AC123,Debit,Entertainment,2563.03,Movie or event
2025-08-10,AC124,Credit,Shopping,699.97,Purchased items
2025-08-31,AC124,Debit,Rent,-2076.88,Monthly rent
2025-08-30,AC125,Credit,Rent,1310.32,Monthly rent
2025-08-31,AC124,Debit,Shopping,1090.54,Purchased items
2025-08-11,AC125,Debit,Shopping,4633.50,Purchased items
2025-08-15,AC125,Debit,Utilities,4298.24,Utility bill
2025-08-16,AC125,Credit,Entertainment,3206.38,Movie or event
2025-08-19,AC123,Debit,Salary,816.76,Monthly paycheck
2025-08-07,AC124,Debit,Rent,3879.84,Monthly rent
2025-08-19,AC125,Debit,Salary,1516.35,Monthly paycheck
2025-08-03,AC125,Debit,Shopping,611.28,Purchased items
2025-08-15,AC124,Credit,Food,2191.55,Lunch at cafe
2025-08-31,AC124,Debit,Entertainment,964.83,Movie or event
2025-08-30,AC124,Debit,Transport,3736.54,Taxi or bus fare
2025-08-17,AC125,Credit,Shopping,2994.00,Purchased items
2025-08-01,AC124,Debit,Utilities,4548.51,Utility bill
2025-08-23,AC124,Debit,Food,2760.58,Lunch at cafe
2025-08-08,AC124,Credit,Utilities,3538.08,Utility bill
2025-08-19,AC124,Debit,Utilities,3993.72,Utility bill
2025-08-28,AC125,Debit,Utilities,3375.55,Utility bill
2025-08-24,AC125,Debit,Entertainment,-2643.16,Movie or event
2025-08-15,AC125,Debit,Salary,227.29,Monthly paycheck
2025-08-24,AC124,Credit,Entertainment,3900.70,Movie or event
2025-08-23,AC125,Debit,Salary,1435.52,Monthly paycheck
2025-08-21,AC124,,Rent,4672.64,Monthly rent
2025-08-17,AC123,Credit,Entertainment,3723.38,Movie or event
2025-08-28,AC123,Credit,Utilities,3325.91,Utility bill
2025-08-31,AC124,Debit,Shopping,3049.58,Purchased items
2025-08-19,AC123,Credit,Food,2881.74,Lunch at cafe
2025-08-17,AC125,Credit,Food,1373.24,Lunch at cafe
2025-08-02,AC123,Debit,Food,2239.20,Lunch at cafe
2025-08-26,AC123,Debit,Transport,3119.73,Taxi or bus fare
2025-08-18,AC125,Credit,Food,2247.81,Lunch at cafe
2025-08-30,AC123,Debit,Transport,2643.59,Taxi or bus fare
2025-08-12,AC124,Debit,Transport,4982.77,Taxi or bus fare
2025-08-01,AC125,,Shopping,4471.16,Purchased items
2025-08-28,AC123,Debit,Salary,1730.88,Monthly paycheck
2025-08-25,AC125,Credit,Transport,811.92,Taxi or bus fare
2025-08-16,AC123,Debit,Rent,85.07,Monthly rent
2025-08-08,AC123,Credit,Utilities,4639.03,
2025-08-23,AC123,Credit,Shopping,2202.17,Purchased items
2025-08-18,AC123,Credit,Shopping,2793.45,Purchased items
2025-08-26,AC125,Credit,Food,4431.76,Lunch at cafe
2025-08-03,AC125,Debit,Food,2307.70,Lunch at cafe
2025-08-17,AC123,Debit,Transport,1806.57,Taxi or bus fare
2025-08-21,AC125,Debit,Rent,3179.88,Monthly rent
2025-08-06,AC124,Debit,Transport,4379.18,Taxi or bus fare
2025-08-24,AC123,Credit,Entertainment,4657.98,Movie or event
2025-08-13,AC124,Credit,Utilities,4111.08,Utility bill
2025-08-31,AC123,,Food,2665.14,Lunch at cafe
2025-08-20,AC123,Credit,Salary,2161.53,Monthly paycheck
2025-08-26,AC123,Debit,Shopping,2861.86,Purchased items
2025-08-05,AC124,Debit,Shopping,24.51,Purchased items
2025-08-04,AC123,Credit,Utilities,2623.25,Utility bill
2025-08-06,AC124,Debit,Entertainment,3268.52,Movie or event
2025-08-19,AC123,Credit,Salary,2314.68,Monthly paycheck
2025-08-29,AC123,Debit,Entertainment,2826.69,Movie or event
2025-08-29,AC124,Debit,Entertainment,2824.91,Movie or event
2025-08-30,AC124,Debit,Rent,4708.13,Monthly rent
2025-08-01,AC124,Credit,Rent,392.36,Monthly rent
2025-08-03,AC124,Credit,Shopping,4497.41,Purchased items
2025-08-05,AC124,Credit,Transport,1862.78,Taxi or bus fare
2025-08-08,AC124,Debit,Entertainment,4781.54,Movie or event
2025-08-07,AC125,Debit,Utilities,4602.95,Utility bill
2025-08-29,AC123,Credit,Rent,1774.01,Monthly rent
2025-08-13,AC124,Credit,Salary,2964.99,Monthly paycheck
2025-08-14,AC125,Credit,Salary,3655.54,Monthly paycheck
2025-08-24,AC123,Debit,Transport,4445.84,Taxi or bus fare
2025-08-29,AC125,Debit,Food,4400.85,Lunch at cafe
2025-08-16,AC125,Debit,Shopping,4936.31,Purchased items
2025-08-07,AC125,Credit,Entertainment,3111.21,Movie or event
2025-08-04,AC125,Debit,Food,3704.43,Lunch at cafe
2025-08-25,AC125,Debit,Entertainment,122.13,Movie or event
2025-08-21,AC125,Credit,Shopping,7.43,Purchased items
2025-08-03,AC124,Credit,Entertainment,2405.84,Movie or event
2025-08-20,AC123,Credit,Transport,4477.03,Taxi or bus fare
2025-08-28,AC124,,Food,2038.01,Lunch at cafe
2025-08-08,AC124,Debit,Transport,3839.00,Taxi or bus fare
2025-08-22,AC123,Credit,Entertainment,3312.28,Movie or event
2025-08-07,AC124,Debit,Utilities,2264.56,Utility bill
2025-08-14,AC125,Debit,Rent,4501.50,Monthly rent
2025-08-15,AC123,Credit,Shopping,1324.13,Purchased items
2025-08-22,AC124,Credit,Transport,327.16,Taxi or bus fare
2025-08-28,AC125,Credit,Food,2969.77,Lunch at cafe
2025-08-22,AC124,Debit,Entertainment,4644.25,Movie or event
2025-08-07,AC125,Credit,Rent,2788.74,Monthly rent
2025-08-27,AC125,Debit,Shopping,2443.08,Purchased items
2025-08-04,AC125,Credit,Transport,4530.52,Taxi or bus fare
2025-08-15,AC124,Credit,Utilities,63.05,Utility bill
2025-08-26,AC124,Credit,Food,3414.50,Lunch at cafe
2025-08-15,AC124,Debit,Utilities,4782.90,Utility bill
2025-08-18,AC123,Debit,Rent,972.59,Monthly rent
2025-08-15,AC124,Credit,Rent,4666.49,Monthly rent
2025-08-26,AC125,Credit,Entertainment,430.30,Movie or event
2025-08-23,AC125,Credit,Rent,792.81,Monthly rent
2025-08-13,AC123,,Salary,2880.47,Monthly paycheck
2025-08-21,AC123,Credit,Entertainment,818.56,Movie or event
2025-08-28,AC123,Credit,Food,171.66,Lunch at cafe
2025-08-14,AC124,Credit,Utilities,3878.76,Utility bill
2025-08-08,AC123,Debit,Entertainment,150.18,Movie or event
2025-08-02,AC124,Debit,Transport,1854.69,Taxi or bus fare
2025-08-04,AC124,Credit,Entertainment,3612.31,Movie or event
2025-08-12,AC123,Credit,Entertainment,2236.66,Movie or event
2025-08-18,AC123,Debit,Shopping,1971.30,Purchased items
2025-08-16,AC125,Credit,Entertainment,3703.29,
2025-08-08,AC123,Credit,Rent,2908.47,Monthly rent
2025-08-31,AC124,Credit,Shopping,1530.44,Purchased items
2025-08-24,AC123,Credit,Transport,353.01,Taxi or bus fare
2025-08-22,AC125,Debit,Rent,3956.19,Monthly rent
2025-08-18,AC125,Credit,Salary,3998.04,Monthly paycheck
2025-08-24,AC125,Credit,Transport,1185.59,Taxi or bus fare
2025-08-02,AC124,,Entertainment,1688.60,Movie or event
2025-08-08,AC123,Debit,Entertainment,1901.20,Movie or event
2025-08-08,AC125,Debit,Entertainment,4865.22,Movie or event
2025-08-16,AC123,Debit,Salary,2434.82,Monthly paycheck
2025-08-22,AC123,Debit,Salary,2555.64,Monthly paycheck
2025-08-15,AC123,Credit,Rent,3479.49,Monthly rent
2025-08-13,AC124,Credit,Salary,212.80,Monthly paycheck
2025-08-07,AC123,Credit,Transport,4820.89,Taxi or bus fare
2025-08-09,AC125,Debit,Shopping,43.29,Purchased items
2025-08-12,AC125,Credit,Food,3980.67,Lunch at cafe
2025-08-13,AC125,Debit,Food,1451.28,Lunch at cafe
2025-08-24,AC125,Debit,Rent,4982.57,Monthly rent
2025-08-25,AC123,Credit,Food,303.41,Lunch at cafe
2025-08-29,AC123,Debit,Food,2632.71,Lunch at cafe
2025-08-11,AC123,Debit,Food,1022.38,Lunch at cafe
2025-08-06,AC124,Credit,Food,3505.54,Lunch at cafe
2025-08-19,AC125,Debit,Transport,825.56,Taxi or bus fare
2025-08-24,AC123,Credit,Utilities,1076.79,Utility bill
2025-08-03,AC125,Debit,Salary,1675.18,Monthly paycheck
2025-08-01,AC124,Debit,Shopping,3694.86,Purchased items
2025-08-22,AC124,Debit,Entertainment,1756.29,Movie or event
2025-08-29,AC124,Credit,Rent,332.12,Monthly rent
2025-08-04,AC123,Credit,Salary,4549.15,Monthly paycheck
2025-08-06,AC124,Debit,Transport,307.38,Taxi or bus fare
2025-08-25,AC123,Credit,Rent,4812.23,Monthly rent
2025-08-04,AC125,Debit,Shopping,4421.04,Purchased items
2025-08-06,AC125,Debit,Entertainment,2042.36,Movie or event
2025-08-24,AC125,Debit,Utilities,1194.36,Utility bill
2025-08-26,AC123,Debit,Salary,3228.39,Monthly paycheck
2025-08-09,AC125,Debit,Entertainment,3154.12,Movie or event
2025-08-07,AC125,Credit,Rent,2964.80,Monthly rent
2025-08-09,AC124,,Transport,4354.24,Taxi or bus fare
2025-08-16,AC125,Debit,Shopping,3158.00,Purchased items
2025-08-08,AC123,Debit,Utilities,4771.93,Utility bill
2025-08-18,AC125,Credit,Food,4122.77,Lunch at cafe
2025-08-02,AC124,Debit,Rent,2656.39,Monthly rent
2025-08-03,AC125,Debit,Utilities,4455.77,Utility bill
2025-08-14,AC123,Debit,Utilities,2786.51,Utility bill
2025-08-13,AC123,Debit,Food,938.99,Lunch at cafe
2025-08-02,AC125,Debit,Transport,3516.32,Taxi or bus fare
2025-08-11,AC124,Credit,Utilities,3227.78,Utility bill
2025-08-15,AC123,Credit,Rent,1065.26,Monthly rent
2025-08-17,AC125,Debit,Food,4463.65,Lunch at cafe
2025-08-16,AC125,Credit,Transport,3676.03,Taxi or bus fare
2025-08-20,AC123,Credit,Transport,1130.62,Taxi or bus fare
2025-08-19,AC123,Debit,Shopping,1978.96,Purchased items
2025-08-17,AC125,Debit,Rent,1393.24,Monthly rent
2025-08-24,AC125,Debit,Food,425.81,Lunch at cafe
2025-08-05,AC125,Debit,Shopping,2404.69,Purchased items
2025-08-06,AC124,Debit,Transport,906.70,Taxi or bus fare
2025-08-25,AC125,,Entertainment,3323.17,Movie or event
2025-08-16,AC125,Debit,Transport,3562.85,Taxi or bus fare
2025-08-28,AC125,Debit,Shopping,3475.50,Purchased items
2025-08-26,AC124,Credit,Shopping,4960.77,Purchased items
2025-08-26,AC124,Credit,Transport,371.77,Taxi or bus fare
2025-08-11,AC123,Debit,Salary,3570.20,Monthly paycheck
2025-08-01,AC124,Credit,Rent,990.40,Monthly rent
2025-08-19,AC125,Debit,Rent,2793.13,Monthly rent
2025-08-20,AC123,Debit,Transport,3741.14,Taxi or bus fare
2025-08-31,AC125,Credit,Rent,2085.90,Monthly rent
2025-08-02,AC123,Debit,Food,4193.32,Lunch at cafe
2025-08-27,AC125,Credit,Transport,2855.98,Taxi or bus fare
2025-08-30,AC123,Debit,Entertainment,3240.33,Movie or event
2025-08-27,AC124,Debit,Utilities,2199.77,Utility bill
2025-08-14,AC124,Credit,Food,4247.57,Lunch at cafe
2025-08-28,AC125,Debit,Food,828.86,Lunch at cafe
2025-08-14,AC125,Credit,Food,3656.44,Lunch at cafe
2025-08-12,AC123,Debit,Utilities,2782.51,Utility bill
2025-08-08,AC123,Credit,Rent,767.21,Monthly rent
2025-08-26,AC123,Credit,Food,773.95,Lunch at cafe
2025-08-24,AC123,Debit,Entertainment,3673.24,Movie or event
2025-08-20,AC124,Debit,Utilities,2268.22,Utility bill
2025-08-18,AC124,Debit,Utilities,4569.29,Utility bill
2025-08-13,AC125,Debit,Utilities,2639.18,Utility bill
2025-08-03,AC125,Credit,Entertainment,3906.63,Movie or event
2025-08-10,AC125,Debit,Entertainment,3003.28,Movie or event
2025-08-15,AC124,Debit,Utilities,4117.46,Utility bill
2025-08-24,AC123,Debit,Utilities,1577.88,Utility bill
2025-08-26,AC125,Credit,Transport,4881.47,Taxi or bus fare
2025-08-24,AC124,Debit,Food,3661.66,Lunch at cafe
2025-08-10,AC125,Credit,Rent,3157.04,Monthly rent
2025-08-31,AC125,Credit,Transport,1584.82,Taxi or bus fare
2025-08-24,AC123,Credit,Transport,2449.83,Taxi or bus fare
2025-08-22,AC125,Credit,Rent,2226.69,Monthly rent
2025-08-14,AC125,Credit,Transport,2041.43,Taxi or bus fare
2025-08-07,AC123,Debit,Transport,-948.57,Taxi or bus fare
2025-08-04,AC124,Debit,Salary,1558.03,Monthly paycheck
2025-08-24,AC124,Credit,Entertainment,283.18,Movie or event
2025-08-17,AC124,Credit,Food,473.75,Lunch at cafe
2025-08-14,AC125,Credit,Rent,3687.97,Monthly rent
2025-08-24,AC123,Credit,Transport,3982.26,Taxi or bus fare
2025-08-10,AC124,Debit,Food,4012.18,Lunch at cafe
2025-08-09,AC125,Debit,Rent,2580.09,Monthly rent
2025-08-28,AC123,Debit,Rent,4605.58,Monthly rent
2025-08-21,AC124,Credit,Shopping,2097.44,Purchased items
2025-08-23,AC124,Debit,Utilities,4339.46,Utility bill
2025-08-13,AC124,Credit,Salary,2167.59,Monthly paycheck
2025-08-03,AC123,Debit,Utilities,4912.26,Utility bill
2025-08-05,AC124,Credit,Shopping,4307.12,Purchased items
2025-08-19,AC125,Credit,Transport,2424.25,Taxi or bus fare
2025-08-14,AC125,Debit,Salary,486.07,Monthly paycheck
2025-08-04,AC125,Credit,Utilities,2225.23,Utility bill
2025-08-21,AC125,Credit,Transport,4316.65,Taxi or bus fare
2025-08-24,AC124,,Shopping,2289.15,Purchased items
2025-08-27,AC125,,Utilities,3807.69,Utility bill
2025-08-09,AC124,Credit,Shopping,3710.72,Purchased items
2025-08-06,AC125,Credit,Salary,4503.96,Monthly paycheck
2025-08-17,AC123,Credit,Salary,295.48,Monthly paycheck
2025-08-25,AC124,Debit,Shopping,1941.75,Purchased items
2025-08-06,AC124,Debit,Salary,1377.74,Monthly paycheck
2025-08-16,AC124,Debit,Entertainment,-3490.67,Movie or event
2025-08-28,AC124,Debit,Transport,2332.28,Taxi or bus fare
2025-08-19,AC125,Credit,Rent,4864.43,Monthly rent
2025-08-23,AC123,Debit,Utilities,4329.14,Utility bill
2025-08-12,AC123,Credit,Utilities,3565.58,Utility bill
2025-08-07,AC125,Debit,Shopping,3539.33,Purchased items
2025-08-27,AC123,Debit,Transport,1008.00,Taxi or bus fare
2025-08-04,AC125,Debit,Rent,4857.67,Monthly rent
2025-08-23,AC125,Debit,Shopping,775.06,Purchased items
2025-08-22,AC125,Debit,Utilities,195.07,Utility bill
2025-08-22,AC123,Credit,Shopping,268.73,Purchased items
2025-08-03,AC125,Debit,Salary,1933.73,Monthly paycheck
2025-08-24,AC125,Debit,Shopping,3037.62,Purchased items
2025-08-13,AC123,Credit,Food,2863.46,Lunch at cafe
2025-08-01,AC123,Debit,Shopping,3338.09,Purchased items
2025-08-22,AC125,Debit,Shopping,665.38,Purchased items
2025-08-27,AC124,Debit,Utilities,-4119.67,Utility bill
2025-08-23,AC123,Credit,Food,4413.32,Lunch at cafe
2025-08-20,AC124,Credit,Entertainment,4578.14,Movie or event
2025-08-23,AC124,Credit,Rent,1076.96,Monthly rent
2025-08-22,AC125,Credit,Transport,3878.77,Taxi or bus fare
2025-08-03,AC124,Debit,Food,4012.57,Lunch at cafe
2025-08-19,AC124,Credit,Entertainment,2311.33,Movie or event
2025-08-27,AC123,Debit,Rent,4400.54,Monthly rent
2025-08-16,AC123,Debit,Food,4107.49,Lunch at cafe
2025-08-06,AC123,Debit,Entertainment,1280.77,Movie or event
2025-08-04,AC125,Debit,Food,4604.27,Lunch at cafe
2025-08-19,AC125,Credit,Rent,365.92,Monthly rent
2025-08-14,AC125,Credit,Transport,4298.58,Taxi or bus fare
2025-08-16,AC123,Debit,Shopping,549.11,Purchased items
2025-08-30,AC123,Debit,Utilities,4551.20,Utility bill
2025-08-13,AC124,Debit,Shopping,78.64,Purchased items
2025-08-09,AC124,Debit,Food,37.90,Lunch at cafe
2025-08-06,AC125,Debit,Shopping,622.37,Purchased items
2025-08-08,AC124,Credit,Food,4295.32,Lunch at cafe
2025-08-11,AC125,Credit,Rent,3694.60,Monthly rent
2025-08-05,AC125,Credit,Food,959.39,Lunch at cafe
2025-08-16,AC125,Credit,Shopping,167.81,Purchased items
2025-08-14,AC123,Credit,Transport,4543.70,Taxi or bus fare
2025-08-11,AC123,Debit,Rent,4842.20,Monthly rent
2025-08-08,AC125,Debit,Utilities,855.74,Utility bill
2025-08-27,AC123,Credit,Shopping,4295.53,Purchased items
2025-08-03,AC125,Credit,Shopping,3398.56,Purchased items
2025-08-27,AC125,Credit,Entertainment,2485.89,Movie or event
2025-08-28,AC123,Credit,Shopping,3355.38,Purchased items
2025-08-19,AC125,Credit,Shopping,4830.25,Purchased items
2025-08-25,AC125,Debit,Utilities,2005.07,Utility bill
2025-08-10,AC124,Debit,Shopping,2731.14,Purchased items
2025-08-28,AC123,Credit,Rent,665.92,Monthly rent
2025-08-01,AC123,,Salary,1774.45,Monthly paycheck
2025-08-01,AC123,Credit,Shopping,3497.13,Purchased items
2025-08-29,AC123,Debit,Shopping,2008.27,Purchased items
2025-08-08,AC124,Credit,Food,3691.34,Lunch at cafe
2025-08-22,AC125,Credit,Utilities,4185.94,Utility bill
2025-08-04,AC123,Credit,Shopping,4430.26,Purchased items
2025-08-04,AC124,Credit,Entertainment,4751.11,Movie or event
2025-08-07,AC124,Credit,Entertainment,4722.88,Movie or event
2025-08-05,AC123,Debit,Entertainment,4232.78,Movie or event
2025-08-05,AC123,Credit,Shopping,4514.53,Purchased items
2025-08-10,AC123,Debit,Salary,1394.43,Monthly paycheck
2025-08-13,AC125,Credit,Utilities,1631.27,Utility bill
2025-08-05,AC123,Credit,Entertainment,2025.48,Movie or event
2025-08-01,AC123,Credit,Transport,4923.28,Taxi or bus fare
2025-08-20,AC125,Debit,Utilities,-2847.76,Utility bill
2025-08-14,AC124,Debit,Utilities,4265.55,Utility bill
2025-08-02,AC125,Credit,Shopping,2457.57,Purchased items
2025-08-09,AC124,Debit,Rent,2817.28,Monthly rent
2025-08-07,AC123,Credit,Entertainment,1072.94,Movie or event
2025-08-11,AC123,Debit,Utilities,3017.80,Utility bill
2025-08-23,AC123,Debit,Rent,-2579.29,Monthly rent
2025-08-12,AC125,Credit,Salary,1927.11,Monthly paycheck
2025-08-16,AC123,Credit,Utilities,2031.29,Utility bill
